[https://agen.pub/atas10],1
[http://africacdc.org/news-item/call-for-applications-for-the-african-union-au-covid-19-vaccination-bingwa-initiative-southern-and-western-africa-regions/],1
[https://ift.tt/uErjAfn],1
[https://academic.oup.com/eurheartjsupp/article/25/Supplement_A/A42/7036729],1
[https://www.europapress.es/andalucia/malaga-00356/noticia-diputacion-colegio-medicos-editan-libro-vivencias-profesionales-confinamiento-covid-20230220123430.html],1
[https://www.shango.media/le-figaro-%f0%9f%94%b5-covid-19-la-haute-autorite-de-sante-envisage-de-lever-la-vaccination-obligatoire-chez-les-soignants-2880769],1
[https://twitter.com/bknnnnnnnnn/status/1627389410982473735],1
[https://www.caribbeannewsglobal.com/covid-19-sub-variant-xbb1-5-in-most-districts-in-st-lucia-says-ministry-of-health/],1
[http://thecriminologyacademy.com/episode-66-lee],1
[https://twitter.com/PlavchanPeter/status/1621962736673632256],1
[https://twitter.com/aleoproprio/status/1627431639037931522],1
[https://rumble.com/v289h2g-sasha-latypova-covid-19-countermeasures-evidence-of-the-intent-to-harm.html],7
[https://www.informazione.it/a/552A3734-D26E-4369-833A-C140B24709E4/Covid-contagi-in-netto-calo-25-55-e-ospedalizzazioni-in-diminuzione],2
[https://twitter.com/jtmarlin77/status/1627654541935013890],1
[https://twitter.com/TheAVClub/status/1626778673776070657],1
[https://www.medrxiv.org/content/10.1101/2023.02.16.23285816v1.full.pdf],1
[http://mytruehealth.org],1
[https://www.fda.gov/emergency-preparedness-and-response/coronavirus-disease-2019-covid-19/moderna-covid-19-vaccines],1
[https://www.nhl.com/news/chicago-blackhawks-jonathan-toews-status-update/c-341267186?tcid=tw_news_content_id],1
[https://twitter.com/librariansleepy/status/1627685081165754372],1
[http://bit.ly/3xpQoVB],1
[https://primenews.press/dr-maikl-chouangk-zito-syngnomi-den-pistevame-osous-eichan-parenergeies-logo-tou-emvoliou-kata-tis-covid-19],1
[https://www.reuters.com/lifestyle/sports/blackhawks-toews-stepping-back-deal-with-long-covid-symptoms-2023-02-19/?utm_source=facebook&utm_medium=news_tab&mibextid=unz460],1
